track,time,event,note,velocity
1,3,Note_off,72,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,84,112
1,3,Note_off,84,63
1,3,Note_on,82,112
1,3,Note_off,82,63
1,3,Note_on,82,112
1,3,Note_off,82,63
1,3,Note_on,80,112
1,3,Note_off,80,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,80,112
1,3,Note_off,80,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,72,112
1,3,Note_off,72,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,77,112
1,3,Note_off,77,63
1,3,Note_on,75,112
1,3,Note_off,75,63
1,3,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,84,112
1,4,Note_off,84,63
1,4,Note_on,82,112
1,4,Note_off,82,63
1,4,Note_on,82,112
1,4,Note_off,82,63
1,4,Note_on,80,112
1,4,Note_off,80,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,80,112
1,4,Note_off,80,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,72,112
1,4,Note_off,72,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,75,112
1,4,Note_off,75,63
1,4,Note_on,77,112
1,4,Note_off,77,63
1,4,Note_on,63,112
1,4,Note_off,63,63
1,4,Note_on,65,112
1,4,Note_off,65,63
1,4,Note_on,65,112
1,4,Note_off,65,63
1,4,Note_on,63,112
1,4,Note_off,63,63
